freq,f_len,max_subgram_freq,partial_order,min_support,mutual_confidence,f_avg_wordlength,f_pos_nn,f_pos_prop,f_pos_verb,f_pos_adj,f_pos_deter,f_pos_empty,f_pos_other,f_completeness,f_postagUniqueness,is_know_phrase
3,9,747,0,0.12,0.92,6.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,11,747,0,0.12,0.511,6.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,13,747,0,0.33,0.128,6.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,1,0,0.07,-1,6.5,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
7,1,0,0,0.5,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,10.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
8,2,0,0,0.57,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,57,0,0.07,0.079,7.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,3,4,0,0.14,-1,9.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,2,0,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,7,2,0,0.5,-1,8.43,0.857,0.0,0.143,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
9,1,0,0,0.64,-1,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
7,3,2,0,0.5,-1,11.33,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
1,5,7,0,0.07,-1,9.6,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,2
8,1,0,0,0.57,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,2,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
12,2,0,0,0.86,-1,9.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,2
1,4,12,0,0.07,6.5,8.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,49,0,0,-1,-1,5.29,0.673,0.0,0.0,0.122,0.0,0.204,0.0,0,0,1
19,1,0,0,1.36,-1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,0,0,0.05,-1,7.67,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.05,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.05,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2,2,0,0,0.11,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,12,0,0,-1,-1,4.58,0.917,0.0,0.0,0.0,0.0,0.083,0.0,0,0,2
8,1,0,0,0.57,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,6.67,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,1
3,1,0,0,0.21,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
21,4,61,0,1.5,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,5,61,0,0.1,-1,6.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,6,172,0,0.05,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,9.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
15,1,0,0,1.07,-1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,1,0,0,0.07,-1,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,7.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,4,32,0,0.07,-1,6.5,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,9.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,0,0,0.07,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,5.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,11.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,33,0,0.07,-1,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,4,33,0,0.07,-1,6.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,6,33,0,1.0,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,7,1,0,-1,-1,5.29,0.714,0.0,0.0,0.286,0.0,0.0,0.0,0,0,2
1,14,3,0,-1,-1,4.0,0.714,0.0,0.0,0.071,0.0,0.214,0.0,0,0,2
1,2,0,0,0.07,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,6.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
2,1,0,0,0.14,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,2,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,1,0,0.07,-1,6.75,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
1,4,1,0,0.07,-1,6.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
1,2,0,0,0.07,-1,6.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
10,1,0,0,0.71,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
5,1,0,0,0.36,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
3,1,0,0,0.21,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,4,0,0.07,-1,6.6,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,9.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
2,5,4,0,0.14,-1,6.6,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,1,0,0,0.21,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,11,0,0,-1,-1,4.09,0.636,0.0,0.0,0.182,0.0,0.182,0.0,0,0,1
2,2,0,0,0.14,-1,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,2,0,0.07,0.75,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,8.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,11.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,8.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,12.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
21,2,0,0,1.5,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
3,1,0,0,0.21,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,1,0,0.07,-1,8.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,1,0,0,0.14,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
3,2,0,0,0.21,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,4,0,0,0.07,-1,2.25,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0,0,1
1,3,0,0,0.07,-1,4.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,4,22,0,0.21,-1,5.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,5,0,0,0.07,-1,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,5,0,0.07,-1,5.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,5,0,0.07,-1,4.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,3,1,0,0.14,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,1,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,8.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,9,1,0,-1,-1,6.78,0.778,0.0,0.0,0.111,0.0,0.111,0.0,0,0,2
1,5,1,0,0.07,-1,5.4,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0,0,1
3,1,0,0,0.21,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,6.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,1,4
2,5,3,0,0.14,-1,3.8,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0,0,2
1,4,57,0,0.07,0.035,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,13,0,0.07,0.154,7.8,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,8.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,6,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,6,6,0,1.0,1.0,8.0,0.833,0.0,0.167,0.0,0.0,0.0,0.0,0,0,2
2,4,26,0,0.14,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
4,1,0,0,0.29,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,6,747,0,0.25,-1,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,6,0,0,-1,-1,3.83,0.667,0.0,0.0,0.0,0.0,0.333,0.0,0,0,2
1,2,0,0,0.07,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
27,1,0,0,1.93,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
4,1,0,0,0.29,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
11,4,2,0,0.79,-1,8.75,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,6,11,0,0.09,-1,9.5,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,3,0,0,0.21,-1,8.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
23,2,0,0,1.64,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,76,0,0.04,0.158,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,11.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
29,2,0,0,2.07,-1,8.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,9.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,4
4,3,0,0,0.29,-1,6.33,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
1,5,4,0,0.07,-1,6.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,6.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
14,1,0,0,1.0,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,2,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,0,0,0.07,-1,9.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,3,1,0,0.14,-1,7.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,4,1,0,0.07,-1,9.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
2,2,0,0,0.14,-1,5.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
12,4,172,0,0.86,-1,6.25,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
5,1,0,0,0.36,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,2,0,0,0.07,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
138,2,0,0,9.86,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
5,4,138,0,0.04,2.234,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
85,6,138,0,0.62,1.956,5.67,0.833,0.0,0.167,0.0,0.0,0.0,0.0,0,0,1
13,9,138,0,0.15,2.796,6.22,0.889,0.0,0.111,0.0,0.0,0.0,0.0,0,0,2
13,11,138,0,0.15,2.041,6.09,0.909,0.0,0.091,0.0,0.0,0.0,0.0,0,0,2
1,16,138,0,0.08,0.604,6.75,0.812,0.0,0.188,0.0,0.0,0.0,0.0,0,0,1
13,4,138,0,0.09,2.157,7.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
5,6,138,0,0.04,2.466,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,8,747,0,0.08,0.093,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,13.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,3,2,0,0.07,-1,8.33,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,6.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
2,3,2,0,0.14,-1,7.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,7.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,7.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,8.33,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
48,2,0,0,3.43,-1,7.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,4,747,0,0.02,0.033,6.75,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
3,1,0,0,0.21,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,4,0,0,0.21,-1,5.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0,0,1
1,4,0,0,0.07,-1,7.5,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,11.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,0,0,0.07,-1,7.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,5.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.07,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
16,3,0,0,1.14,-1,5.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,1
1,3,0,0,0.07,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,4,0,0.07,-1,9.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,4,5,0,0.07,0.3,8.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
28,3,57,0,2.0,-1,10.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,8.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,8.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
9,2,0,0,0.64,-1,10.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,9.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,3,0,0,0.07,-1,9.33,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
3,1,0,0,0.21,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,76,0,0.07,-1,8.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,5.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,3,0,0,0.14,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,76,0,0.07,-1,11.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,3,0,0,0.07,-1,10.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
4,2,0,0,0.29,-1,10.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,4,4,0,0.07,-1,5.75,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0,0,2
1,3,4,0,0.07,-1,10.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
8,1,0,0,0.57,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,2,0,0,0.14,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,2,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,4.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,8.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,12,1,0,-1,-1,5.42,0.333,0.0,0.0,0.5,0.0,0.167,0.0,0,0,2
1,2,0,0,0.07,-1,6.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,5,4,0,0.07,0.375,7.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0,0,2
1,5,12,0,0.07,0.5,7.6,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,4.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,4,2,0,0.07,-1,5.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
2,4,0,0,0.14,-1,7.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,9.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
